text,adv_text,minimal_k
"Soaring fuel costs undermine industry #39;s cost-cutting programs The Air Transport Association says, due to cutbacks, industry labor expenses are about the same today as they were a decade ago -- at about 34 percent of total costs.","Soaring fuel costs undermine industry #39;s cost-cutting programs De Air Transport Association says, due for compressions, industry labor expenses constitute about the same today as they were a decade ago -- at about 34 percent of total costs.",4.0
"Four killed, several injured in storm lashing western, northern &lt;b&gt;...&lt;/b&gt; A storm lashed Friday in western andnorthern France and the region of Paris, killing four people and injuring several others as well as cutting power to 385,000 homes.","Four killed, several injured in hurricane lashing western, northern &lt;b&gt;...&lt;/b&gt; una tempest stowed Friday in western andnorthern France and the region of Paris, killing four people and injuring several others as well as cutting power to 385,000 homes.",4.0
"AG probes state health insurers By Liz Kowalczyk and Andrew Caffrey, Globe Staff  November 14, 2004. The Massachusetts attorney general #39;s office is investigating the state #39;s health insurance industry over lucrative commissions offered brokers ","AG probed state sanitary insurers By Liz Kowalczyk and Andrew Caffrey, Globe Staff  November 14, 2004. The Massachusetts attorney general #39;s office is enquiries the state #39;s health insurance industry over lucrative commissions offered stockbrokers ",4.0
"Rockets #39; red glare NASA SCIENTISTS are poised to blast a hole in a faraway comet to get a look at its innards. It #39;s an innovative feat of scientific daring, but why not take a second shot at NASA itself?","Rockets #39; red glare NASA SCIENTISTS are poised to blast a hole in a faraway comet to get a look at its innards. It #39;s an innovative feat of scientific daring, but why nope taking a secondly gunshot at NASA itself?",4.0
"Rate hikes by Fed dull ARMs #39; luster 30-year fixed home loans remain appealing, but variable rates have been on the move up. By Sandra Block. If you #39;re hoping an adjustable-rate mortgage will help you afford your dream house, you may want to rethink those granite countertops.","Rate hikes by Powered dull weaponry #39; luster 30-year fixed home loans remain appealing, but variable rates have been on the move up. By Sandra Block. If vous #39;re hoping an adjustable-rate mortgage will succour you afford your dream house, you may want to rethink those granite countertops.",4.0
"Honda, IBM enhance in-vehicle, speech-recognition system Honda Motor Co., with help from partner IBM Corp., is preparing to introduce an improved speech-recognition system that will allow drivers to get voice navigation guidance without having to manually punch in any information or take their ","Honda, IBM reinforced in-vehicle, speech-recognition system Honda Motor Co., with help from partner IBM Corp., is preparing to introduce an improved speech-recognition system that will afford drivers to get voice navigation guidance unless having to manually punch in any information neither take their ",4.0
"IBM Puts Spotlight On Entry-Level Linux Servers A virtualization option will be available for the systems, which are based on 1.5- or 1.6-GHz Power5 processors. By Darrell Dunn. IBM on Monday introduced a new line of Linux servers intended to compete with ","IBM Puts Spotlight On Entry-Level Linux Servers A virtualization option will be available for the systems, which are based on 1.5- or 1.6-GHz Power5 processors. By Darrell Dunn. IBM on Today introduced a new line of Linux servers aimed to contenders avec ",4.0
"Big Dig Leaks Worse Than Thought Leaks in the Big Dig highway tunnel system under downtown Boston are more widespread than officials have acknowledged, and a new state report suggests tens of millions of dollars ","Big Dig Escapes Pire Than Thought Leaks in the Big Dig highway tunnel system under downtown Boston are more widespread than officials have acknowledged, and a new state report proposes tens of miilion of dollars ",4.0
"All Business: Corporate pension crisis still looming NEW YORK - The corporate pension crisis seems to be going from bad to worse. First, companies struggled to come up with the money to cover their benefit obligations, and now they want to ditch their plans altogether.","All Business: Corporate pension crisis still looming NEW YORK - The corporate pension crisis seems to be going from bad to worse. First, companies campaigned to come up with the money to cover their benefit obligations, and now they wantto to gutter their plans perfectly.",4.0
"Spitzer Arrives at Scene of Galactic Collision NASA's Spitzer Space Telescope has set its infrared sight on a major galactic collision and witnessed not death, but a teeming nest of life. The colliding galaxies, called the Antennae galaxies, are in the process of merging together.","Spitzer Arrives at Scene of Galactic Collision NASA's Spitzer Space Telescope has set its infrared sight on a major galactic collision and witnessed nos death, albeit a teeming nest of life. The colliding galaxies, called the Antennae galaxies, are in the process of merger whole.",4.0
Analysis: Psst! Intifada #39;s over It was a telling sign when senior commanders in the Central Command recently started counting the number of Palestinian stone-throwing incidents in the West Bank.,Analysis: Psst! Intifada #39;s over It became una eloquent sign when senior commanders in the Central Command recently launched counting the number of Palestinian stone-throwing incidents in the West Bank.,4.0
"Island in shock at verdicts Until yesterday, they were all big men, swaggering round a tiny island. But in its sweltering courtroom, six Pitcairners were exposed for what they are: bullies, rapists and child-abusers.","Island in shock at verdicts Until yesterday, they were all big men, swaggering round a tiny island. But for its sweltering chamber, six Pitcairners took unmasked for what they are: bullies, rapists and child-abusers.",4.0
"Mondavi Director Quits Under Pressure Michael Mondavi, a director of wine maker Robert Mondavi Corp., has resigned from the board after his comments in the press undermined the company #39;s efforts to overhaul its business, the company said.","Mondavi Superintendent Quits Under Pressure Michael Mondavi, a director of wine maker Robert Mondavi Corp., has resigned from the board after his comments in the press undermined the undertakings #39;s efforts to overhaul its business, nova company stated.",4.0
Washington rejects protocol for industry THE United States helped negotiate the protocol under former President Bill Clintons administration. But President George W. Bush ditched the agreement shortly after coming ,Washington repudiated protocol for industry THE United States helped negotiate the protocol under former President Bill Clintons administration. But President George W. Bush lobbed to agreement shortly then coming ,4.0
"Iran #39;s Nuclear Issue Sometimes it helps just to open an atlas and stare for a few moments. I did so this morning, checking out the Southwestern Asia map (#98) of the National Geographic Atlas of the World (a handsome volume, by the way).","Iran #39;s Nuclear Issue Sometimes it helps just to open an atlas and stare for a few moments. I am so this sabah, check out the Southwestern Asia map (#98) of the National Geographic Atlas of the World (a pretty volume, by the way).",4.0
US Blames Darfur Rebels for Latest Upsurge in Violence US officials are blaming Darfur rebels for this week #39;s renewed violence in the troubled region of western Sudan. The Sudanese government says more than 30 of its policemen have been killed in Darfur clashes since Monday.,US Blames Darfur Rebels for Latest Upsurge in Violence US officials are blaming Darfur rebels for this week #39;s renewed violence in the troubled region of western Sudan. To Sudanese governmental argues more than 30 of its policemen have been murdering in Darfur clashes since Monday.,4.0
"Ask Jeeves Planning to Outshine Google Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. (ASKJ) is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine.","Demands Jeeves Planning for Outshine Google Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. (ASKJ) is adding new tools for visitors to save and organize links to Web pages they discovered through nova company's online search engine.",4.0
"Iran May Negotiate With U.S. Over Nukes (AP) AP - Iran is willing to talk with the United States about a nuclear program that Washington alleges is aimed at secretly acquiring the bomb, Foreign Minister Kamal Kharrazi said Monday. The White House, however, rejected the idea.","Iran May Negotiate With U.S. Over Nukes (AP) AP - Iran is braced to talk with the United States about a nuclear program that Washington alleges is aimed at secretly acquiring the bomb, Foreign Minister Kamal Kharrazi said Monday. The White Chambre, anyhow, refuse the idea.",4.0
"Move to license S African healers A bill to regulate South Africa's 200,000 traditional healers is to be debated in parliament.","Shift to permit S African healers A bill to regulate South Africa's 200,000 traditional healers is to be debating across parliament.",4.0
"EU panel opposes justice nominee A European Parliament committee has narrowly voted to oppose Italian Rocco Buttiglione as the EU #39;s next justice commissioner, officials say.","EU panel opposes justice nominee una European Parliament committee has narrowly voted to opposed Italian Rocco Buttiglione as the EU #39;s next justice commissioner, functionary told.",4.0
"Retailers Usher in the Holiday Season Apple Store customers in San Francisco test the iPod Wednesday, Nov. 24, 2004. The iPod is one of the hot electronic items on the Christmas list of many a holiday shopper.","Retailers Usher in the Holiday Season Apple Store clientele in San Francisco essays the iPod Wednesday, Nov. 24, 2004. The iPod exists one of the hot electronic items concerning the Christmas list of many a holiday shopper.",4.0
"HP unveils inkjet and laser printers (InfoWorld) InfoWorld - At TechXNY this week, Hewlett-Packard reminded business users that it is still an active innovator in printers and imaging devices.","HP unveils inkjet and laser printers (InfoWorld) InfoWorld - Onto TechXNY this week, Hewlett-Packard reminded business users that it is even an active inventor in printers and imaging paraphernalia.",4.0
Monkey chant fan to apologise to Yorke A football fan yesterday admitted racially abusing Birmingham City footballer Dwight Yorke - and vowed to apologise personally to the striker.,Primate purity fan de apologise to Yorke A football fan yesterday admitted racially abusing Birmingham City footballer Dwight Yorke - and vowed to alibis personally to the striker.,4.0
"Cox brings VoIP service to more cities Company also plans to launch a business-class Net phone service in Roanoke, Va., as cable providers battle to gain market share.","Cox brings VoIP service to more cities Corporate yet scheme to launch una business-class Net phone service in Roanoke, Va., as cable providers battle to gain market share.",4.0
"Iraq elections to go ahead on schedule, says interim premier PARIS : Iraq #39;s elections will go ahead as scheduled in January even if some Iraqis are unable to vote due to the security situation in the country, interim Prime Minister Iyad Allawi said in an interview published in the several western daily newspapers.","Iraq elections to go ahead on schedule, alleges interim premier PARIS : Iraq #39;s elections will go ahead as scheduled in January even if some Iraqis are unable to vote due to the security situation in the country, interim Prime Minister Iyad Allawi told in an interview published among the several western daily diaries.",4.0
"Bowden will be Expos #39; new GM Former Cincinnati Reds general manager Jim Bowden will be the general manager of the Washington baseball franchise, Major League Baseball sources said last night.","Bowden will be Expos #39; new GM Former Cincinnati Reds general manager Jim Bowden will worden the generals manager of the Washington baseball candour, Major League Baseball sources said last nocturnal.",4.0
"EU agrees to eight proposals by Iran TEHRAN (MNA) - After 22 hours of intense negotiations in Paris, Iranian and European representatives announced an initial agreement on the complete framework for further nuclear talks.","EU coincides to eight proposals by Iran TEHRAN (MNA) - After 22 hours of violent negotiations in Paris, Iranian and European representatives announced an upfront agreement orn the complete framework for further nuclear talks.",4.0
"Virgin Starts (70) Mile-High Club With the misery that has plagued the airline industry recently, the last place you #39;d expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an airline entrepreneur.","Virgin Begins (70) Mile-High Club With the misery that has plagued the airline industry recently, nova last place tu #39;d expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an aeroplane entrepreneur.",4.0
"Live: Chinese Grand Prix Michael Schumacher has set the stage for what promises to be a thrilling fightback through the field by qualifying at the back of the grid for the inaugural Chinese Grand Prix, which starts at 0700.","Living: Chinese Large Prix Michael Schumacher has set the stage for what promises to be a thrilling fightback through the field by qualifying at the back of the grid for the inaugural Chinese Considerable Prix, which inaugurated at 0700.",4.0
Edwards Disputes Rice on Iraq Invasion (Reuters) Reuters - Democratic vice presidential\candidate John Edwards on Sunday disputed a White House\assertion that it was right to topple Saddam Hussein even if he\had no illegal weapons because he posed a future threat.,Edwards Disputes Rice sobre Iraq Invasion (Reuters) Reuters - Democratic pornography presidential\candidate John Eduard on Sunday challenged a White House\assertion that it was right to topple Saddam Hussein even if he\had no illegal weapons because he posed a future threat.,4.0
"Source: Bears intend to sign quarterback Jeff George Struggling desperately at quarterback, the Chicago Bears intend to sign veteran Jeff George, a team source said Saturday night. The Bears will sign George on Monday, the source said on the condition of anonymity.","Source: Bears intend to sign quarterback Jeff George Struggling desperately at quarterback, the Chicago Bears intend to sign veteran Jeff Georges, a team source said Thursday night. The Xiong will sign George on Tonight, the source said on the condition of anonymity.",4.0
Opera to launch browser for Windows Mobile Move signals a shift in strategy for company that competes against Microsoft's Internet Explorer browser.,Opera to launch browser for Windows Mobile Shifting cues una shifting in strategy for company that competes against Microsoft's Internet Explorer browser.,4.0
"DNA Project May Reunite Adoptees with their Parents By MITCH STACY     SARASOTA, Fla. (AP) -- Linda Hammer has helped thousands of adoptees find birth families through her people-finding Web site, weekly radio show and newspaper column...","DNA Project May Reunite Adoptees with their Parents By MITCH STACY     SARASOTA, Fla. (AP) -- Linda Hammer possesses succour thousands of adoptees find birthing families through his people-finding Web site, weekly radio show and newspaper column...",4.0
"Orton #39;s Heisman bandwagon is getting rather crowded That was the message Saturday, from a quarterback shootout when two teams gained 873 yards through the air, and 175 on the ground.","Orton #39;s Heisman bandwagon is getting rather crowded That were nova message Saturday, from a quarterback shootout when two teams gained 873 yards through the plane, and 175 on the earth.",4.0
"Study: Apple, Dell lead PC customer satisfaction index The PC industry is doing a better job of satisfying its U.S. customers than in recent years, and improvements to technical support seem to have done the trick, according to the results of a study released Tuesday by the University of Michigan in Ann Arbor.","Study: Apples, Dell lead PC customer satisfaction index The PC industry is doing a better job of satisfying its U.S. customers than in recent years, and improvements to technical contributes seem to have done nova trick, according to the results of a study publicized Tuesday by the University of Michigan in Ann Arbor.",4.0
"MPAA targets core BitTorrent, eDonkey users com December 14, 2004, 11:46 AM PT. The Motion Picture Association of America launched a new legal campaign Tuesday targeting the BitTorrent and eDonkey file-swapping networks, two technologies widely used to trade movies online.","MPAA targets basic BitTorrent, eDonkey users com December 14, 2004, 11:46 AM PT. The Motion Picture Association of America launched a new legal campaign Mardi targets nova BitTorrent and eDonkey file-swapping networks, two technologies widely used to trade movies online.",4.0
"John Madden First you have to look at the Dallas Cowboys. Last year they won 10 games, made the playoffs, and of course lost to the Carolina Panthers who went onto the Super Bowl.","John Madden Outset you ha to glance into the Dallas Cowboys. Last year they won 10 games, made the playoffs, and of course lost to the Carolina Panthers who went onto the Super Bowl.",4.0
Prying Into FBI Activities The ACLU files Freedom of Information Act requests to find out why antiterrorism task forces have been monitoring activists. By Ryan Singel.,Prying Into FBI Activities Nova ACLU files Freedom of Information Act requests to find out why antiterrorism task forces have been watchdog activists. Para Laing Singel.,4.0
"CARE Director Believed Slain in Iraq Margaret Hassan, a British-born Iraqi national, the director of CARE International #39;s operation in Iraq, is seen in this January 2003 photo taken in New York.","CARE Superintendent Believed Kill in Iraqis Margaret Hassan, a British-born Iraqi national, the director of CARE International #39;s operation in Iraq, is viewed in this January 2003 photo taken in New York.",4.0
"On Wall Street: Dominic Rushe: Disney trial is more than a Mickey &lt;b&gt;...&lt;/b&gt; WILMINGTON, Delaware, isnta popular spot with the Hollywood crowd. I imagine they would be a bit sniffy about what passes for local entertainment.","On Wall Street: Dominic Rushe: Disney trial is anymore than a Archie &lt;b&gt;...&lt;/b&gt; WILMINGTON, Delaware, isnta popular spot with the Hollywood crowd. I imagine they would be una bit sniffy around what passes for local entertainment.",4.0
Purdue rumbles past Notre Dame They are two schools known for their quarterback pedigree. Purdue #39;s Kyle Orton and Notre Dame #39;s Brady Quinn added to that mystique Saturday.,Purdue rumbles past Notre Daughters They are two schools known for their quarterback pedigree. Purdue #39;s Kyle Orton and Notre Hen #39;s Brady Quinn added the that mysticism Saturday.,4.0
"Thai forces blamed for bloodshed \An Islamic leader in southern Thailand says authorities ""overreacted"" to a protest, after six people are killed.","Tai forces blame for bloodshed \An Islamic leader in southern Thailand declares authorities ""overreacted"" to a protest, after six citizens are killed.",4.0
Crude Oil Prices Surged Above \$50 a Barrel Crude oil prices briefly hit an all-time high of \$50.69 on Tuesday as worries persisted over supply and unrest in key producers.,Crude Oil Fees Surged Above \$50 a Barrel Crude gasoline prices terse hitting an all-time high of \$50.69 on Tuesday as worries persisted over supply and unrest in key producers.,4.0
"Samsung ads shifted from Interpublic NEW YORK For the second time in six months, a large worldwide advertiser is shifting its account to agencies owned by WPP Group from agencies owned by Interpublic Group.","Samsung ads altered from Interpublic NEW YORK For the second time onto six months, a large worldwide advertiser exists shifting its account to agencies owned by WPP Group from organs owned by Interpublic Group.",4.0
"Stocks Dip on Energy Prices, Income Report (AP) AP - Stocks fell in light trading Monday on rising energy prices and a disappointing consumer income report.","Stocks Dip on Energy Prices, Proceeds Report (AP) AP - Stocks retreated among light trading Monday sobre rising energy prices and a disappointing consumer income report.",4.0
USA: Interstate Bakeries delays filing full-year report US food company Interstate Bakeries has said that it has had to delay filing its fiscal year report. The company had previously obtained an extension to last Friday for filing its Fiscal 2004 Form 10-K with ,USA: Interstate Bakeries delays filing full-year report US food company Interstate Bakeries has said that it has had to delay filing its fiscal year report. The company have sooner profited an enlarge to last Friday for filing its Fiscal 2004 Form 10-K with ,4.0
Sri Lanka upset over monk search Sri Lanka complains after monks were made to disrobe during an anthrax scare at the Canadian High Commission.,Sri Lanka upset over monk search Sri Lanka complains after monk were executed the disrobe durante an anthrax scare at the Canadian High Commission.,4.0
"Higher oil prices to trim China's 2004 GDP growth (AFP) AFP - Surging oil prices could moderate China's economy this year as rising costs push inflation higher, hitting corporate profits and consumer pocket books, analysts and state press said.","Superior oil prices to garnish China's 2004 GDP growth (AFP) AFP - Surge oil prices ca moderate China's economy this year as rising costs push inflation higher, hitting corporate profits and consumer pocket books, analysts and state press said.",4.0
"Report says consumer confidence about the same NEW YORK - Consumers #39; assessment of the economy held largely steady this month, according to a university research report released Friday.","Report says consumer confidence about the same NEW YORK - Consuming #39; assess of the economic held drastically steady this month, according to a university research report released Friday.",4.0
"Security Officials Relieved, Vigilant ATHENS, Aug. 19 -- Worried about the potential for a terrorist catastrophe, Greece is spending about \$1.5 billion on security for the Olympic Games. The biggest threats so far? Foreign journalists and a Canadian guy dressed in a tutu. ","Security Officials Absolved, Vigilant ATHENS, Aug. 19 -- Worried about the potential for a terrorist catastrophe, Greece is spending about \$1.5 billion on security for the Olympic Games. The akbar perils so far? Foreign journalists and una Canadian guy dressed in a tutu. ",4.0
"23 tigers suspectedly die of bird flu in Thailand Some 23 tigers in a private zoo inThailand have suspectedly died of avian influenza virus, officialssaid here on Tuesday. The authorities are conducting test over samples of ","23 tigers suspectedly die of bird flu in Thailand Some 23 tigers in a private zoo inThailand have suspectedly died of avian influenza virus, officialssaid here on Tuesday. The administrations are conducting tryouts completed sampled of ",4.0
Yushchenko Poisoning Investigation Resumes The Ukrainian prosecutor general's office has re-opened a criminal investigation into the disfiguring illness that struck presidential candidate Viktor Yushchenko. The decision followed the announcement by Austrian doctors Saturday that Yushchenko was poisoned by the toxic substance dioxin.,Yushchenko Poisoning Investigation Resumes The Ukrainian prosecutor general's office has re-opened a criminal investigation into the disfiguring illness that struck presidential candidate Viktor Yushchenko. The decision followed nova proclamation by Austrian doktor Tonight that Yushchenko was poisoned by the toxic substance dioxin.,4.0
"Three Members of Bhutto's Party Killed (AP) AP - Unidentified gunmen opened fire on supporters of former Prime Minister Benazir Bhutto's party ahead of a key by-election, killing three people, police said Tuesday.","Tres Members of Bhutto's Party Kill (AP) AP - Unidentified gunmen opened fire on supporters of former Prime Minister Benazir Bhutto's party ahead of a key by-election, killing three people, police testified Sunday.",4.0
"South African could take over No. 2 spot THOMASTOWN, Ireland -- World No. 3 Ernie Els fired a sparkling second-round 8-under-par 64 Friday to move two shots clear in the WGC-American Express Championship.","South African could tomar over No. 2 spot THOMASTOWN, Ireland -- Worid No. 3 Ernie Els fired una sparkling second-round 8-under-par 64 Friday to move two shots unmistakable in the WGC-American Express Championship.",4.0
"Minority Liberals to oppose Bloc amendment, put government on line (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin's minority government is set to put its political life on the line Thursday by opposing a Bloc Quebecois amendment to the throne speech.","Minority Liberals to oppose Bloc amendment, put governments on line (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin's minority government is set to mise its political perpetuity on the line Thursday by bucked a Bloc Quebecois amendment to the throne speech.",4.0
"Frazar, six others share lead in Vegas Harrison Frazar took some time off to rest and find a way to make golf fun again. For the second week in a row it paid off with a share of the first-round lead, though he ","Frazar, vi alia share lead in Vegas Harrison Frazar took some time off to rest and find a way to make golf fun again. For to second week in a row it paid off with a share of the first-round lead, whereas he ",4.0
Discipline is Key to Irish Victory on Saturday The Irish held their second day of practice on Wednesday in preparation for their game against Navy this weekend. Many think the key to the Irish winning this game will be stopping the Midshipmen on offense.,Discipline is Key to Irish Victory on Saturday To Irish held their second day of practice on Wednesday in preparation for their game against Navy this weekend. Many think nova key to the Irish winning this game will be parada the Midshipmen on crimes.,4.0
"IT pay to rise 10 to 15 through 2007, study says As the economy improves and companies begin to invest more in IT projects, demand for senior IT workers will help drive double-digit salary increases for top techies through 2007, according to a new Meta Group report.","IT pay to rise 10 to 15 through 2007, study says Oj the economy improves and companies begin to invest more in IT projects, demand for senior IT workers will help drive double-digit treatments heightened for supreme techies through 2007, according to a new Meta Group report.",4.0
"Putin Tactics Unlikely to Stem Terrorism (AP) AP - President Vladimir Putin says he will fight terror by consolidating security agencies and further tightening political control over the country. But his tough tactics risk alienating the public support he needs, and allies abroad seem to be ignoring his pleas to crack down on Chechen separatists.","Putin Tactics Unlikely to Stem Terrorism (AP) AP - Chairs Vladimir Yeltsin says he will brawls terror by consolidating security agencies and further tightening political control over the country. But his tough tactics risk alienating the public support he needs, and allies abroad seem to be ignoring his pleas to fissures down on Chechen separatists.",4.0
HP signs on high-speed networking start-up Hewlett-Packard has signed a deal to sell network adapters from start-up S2io that the companies say can transfer data 10 times faster than today #39;s widespread standard.,HP cues concerning high-speed networking start-up Hewlett-Packard has autographed a deal to selling network adapters from start-up S2io that the companies say can transfer data 10 times faster than today #39;s widespread standard.,4.0
"Microsoft Announces New Client Application (AP) AP - Microsoft Corp. on Tuesday said it is launching a desktop application that aims to seamlessly integrate e-mail, instant messaging, video conferencing, traditional phone service and Internet-based calling.","Microsoft Advertisement New Client Application (AP) AP - Microsoft Corp. on Tuesday avowed it exists commencing a desktop application that aims to seamlessly integrate e-mail, instant messaging, video conferencing, traditional phone service and Internet-based calling.",4.0
"Microsoft #39;s big fix: Security patch now on the market For the past few years, viruses have attacked Microsoft #39;s operating system, Web browser or e-mail programs seemingly on a weekly basis.","Microsoft #39;s big fix: Security patch now on the market Onto the past rare years, viruses have attacked Microsoft #39;s operating system, Web browser nor e-mail programs seemingly on a weekly cornerstones.",4.0
"Investment curbs working, Beijing says BEIJING China #39;s efforts to slow the economy by curbing investments in industries such as steel and cement are working, a senior official said Sunday, suggesting that further tightening measures such as an interest rate increase may be unnecessary.","Investment curbs labour, Beijing says BEIJING China #39;s efforts to slow the economy by curbing investments in industries such as steel and cement are working, a senior official said Sunday, suggesting that further tightening measures such as an interest rate increase maggio fi vain.",4.0
"Indonesia #39;s Yudhoyono Takes Office; May Name Cabinet (Update1) Former General Susilo Bambang Yudhoyono was sworn in as Indonesia #39;s first directly elected president, after winning a landslide victory on pledges to tackle corruption, attract investors and create jobs.","Indonesia #39;s Yudhoyono Toma Office; May Name Cabinet (Update1) Former Totals Susilo Bambang Yudhoyono was juror in as Indonesia #39;s first straightaway elected president, after winning a landslide victory on pledges to tackle corruption, attract investors and create jobs.",4.0
"James struggles as Cavaliers fall apart Kirk Hinrich and the Bulls are starting to play in a relaxed fashion, and it #39;s resulting in victories. Kirk Hinrich scored nine of his 28 points in a 15-0 run, and the ","James struggles as Cavaliers fall apart Kirk Hinrich and the Bulls are starting to play in a relaxed fashion, and it #39;s resulting in victories. Kirk Hinrich scored neuf of his 28 points in a 15-0 execution, y de ",4.0
"Dell gets Philips order Philips might have started selling PCs again, but they are still outsourcing their internal PC needs. And Dell is the lucky one to get the deal worth around USD 700 millions!","Dell gets Philips injunction Philip might have started selling PCs again, but they are still outsourcing their internal PC needs. And Dell is the lucky one to get the deal worth around BUCKS 700 trillions!",4.0
FCC to Allow Wireless Access on Planes (AP) AP - Passengers taking to the skies for U.S. flights could be checking e-mail and surfing the Web through high-speed Internet connections in a couple of years. And the day when travelers can chat away on cell phones while in flight might not be far behind.,FCC to Allow Wireless Access on Planes (AP) AP - Passengers taking to the skies for U.S. flights could be checking e-mail and surfing the Web through high-speed Internet connections in a couple of years. Y the day whenever travelers can discussions away on cell phones while in fly might not be far behind.,4.0
" #39;Perfect #39; Mauresmo cruises in Linz - Top-seeded Amelie Mauresmo of France cruised to her fourth singles title this year, beating Russian Elena Bovina 6-2, 6-0 on Sunday in the final of the Generali Ladies #39; Open."," #39;Perfect #39; Mauresmo cruises in Linz - Top-seeded Amelie Mauresmo of France cruised to her fourth singles title this year, pummeled Russian Elena Bovina 6-2, 6-0 on Domingos in the final of nova Generali Ladies #39; Abra.",4.0
"Saks to Close 11 Stores,  700 Jobs Cut  NEW YORK (Reuters) - Retailer Saks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SKS.N target=/stocks/quickinfo/fullquote""&gt;SKS.N&lt;/A&gt; on Friday  said it will close eight of its luxury Saks Fifth Avenue stores  and three of its lower-price Off 5th stores, resulting in a  loss of 700 jobs at those stores.","Saks to Shuts 11 Stores,  700 Jobs Cut  NEW YORK (Reuters) - Retailer Saks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SKS.N target=/stocks/quickinfo/fullquote""&gt;SKS.N&lieutenant;/A&gt; on Friday  stated it will close eight of its luxury Saks Fifth Avenue stores  and three of its lower-price Off 5th stores, resulting in una  loss of 700 jobs at those stores.",4.0
Standards group scuttles Microsoft e-mail proposal Internet engineers working on a standard for identifying the source of e-mail messages voted down a proposal by Microsoft to include some of that company #39;s intellectual property in the specification.,Standards group scuttles Microsoft e-mail proposals Internet engineers working on a standard for identifying the source of e-mail messages passed down a proposal by Microsoft to include certain of that entrepreneurial #39;s intellectual property in the specification.,4.0
"Thin glaciers get thinner in Antarctica Some of Antarctica #39;s glaciers are melting faster than snow can replace them, enough to raise sea levels measurably, scientists have reported.","Thin glacier receives thinner onto Antarctica Some of Antarctica #39;s glaciers are amalgamation faster than snow can replace them, enough to raise sea levels measurably, scientists have reported.",4.0
"Pakistan ; Pak gears up for Eid Pakistan News, Islamabad/Karachi: Preparations are in full swing across Pakistan for the Muslim festival of Eid-ul-Fitr. The festival is expected to fall on November 14 or 15 in Pakistan.","Pakistan ; Pak gears up for Eid Pakistan News, Islamabad/Karachi: Preparations are in full swing across Pakistan for the Muslim festival of Eid-ul-Fitr. The festival is expected to slumps regarding November 14 nor 15 onto Pakistan.",4.0
"Playstation Supplies  #39;Tight #39;, Admits Sony Sony was forced to admit today that availability of its PlayStation 2 (PS2) games console in UK shops would be tight before Christmas.","Playstation Supplies  #39;Tight #39;, Admits Sony Sony was forced to concede today that availability of its PlayStation 2 (PS2) games console onto UK shops would worden tight prior Christmas.",4.0
Safe Mode in Windows Helps Fix What Ails It Booting up in safe mode; how to record vinyl records onto a PC; external floppy drives.,Safe Mode in Windows Helps Fix What Ails It Initiates up for safe mode; how to record vinyl records onto a PC; outboard floppy driving.,4.0
Report: Captors threaten to hand Margaret Hassan over to group An Arab television station says hostage Margaret Hassan is facing a new threat -- a possible transfer to a deadly militant group. Al-Jazeera television cites a newly-released videotape from the people currently holding Hassan.,Report: Captors jeopardizing to hand Margaret Hassan over to group An Arab television station says hostage Margaret Hassan is facing a new threat -- a possible transfer to a deadly militant group. Al-Jazeera television cites a newly-released filmed from the humans currently holding Hussein.,4.0
"Heinz Quarterly Profit Meets Forecasts (Reuters) Reuters - Ketchup maker H.J. Heinz Co. (HNZ.N) on\Tuesday reported a 9 percent drop in quarterly profit after\spinning off some brands, but demand for new items like Ore-Ida\Extra Crispy fries helped to boost sales.","Heinz Quarterly Profit Fulfils Predict (Reuters) Reuters - Ketchup maker H.J. Heinz Co. (HNZ.N) on\Tuesday reported a 9 percent drop in quarterly earnings after\spinning off some brands, but demand for new items like Ore-Ida\Supplementary Crispy fries helped to boost sales.",4.0
Danforth: Want to spend time with my wife US Ambassador to the United Nations John Danforth wants to return to private life when President George W. Bush begins his second term.,Danforth: Wants to expend time with my wife US Ambassador to the United Nations John Danforth wants to return to private life kai Presidential George W. Bush begins his second term.,4.0
US persuades Paris Club to write off 23bn of Iraqi debt A deal to forgive a large chunk of Iraq #39;s external debt could finally be announced this week after key creditor nations came to an agreement at the weekend ending months of stalemate.,US persuades Paris Club to write off 23bn of Iraqi debt A deal to forgive una large chunk of Iraq #39;s outward debt could finally be announced this week once key creditor nations came to an agreement at the weekend ending months to stalemate.,4.0
"A 'Plan B' for PeopleSoft customers With an Oracle buyout looking likely, software-maintenance start-up TomorrowNow's phone is ringing off the hook.","A 'Plan B' pour PeopleSoft user Avec an Oracle buyout looking likely, software-maintenance start-up TomorrowNow's phone is doorbell off the hook.",4.0
